Date,Name,Country,BusinessType,BusinessSubType,BreachType,DataType,DataType2,InsideOutside,ThirdParty,ThirdPartyName,TotalAffected,RefPage,UID,XREF1,StockSymbol,DataRecovered,ConsumerLawsuit,ArrestProsecution
10152007,Transportation Security Administration,US,Gov,Fed,Stolen Laptops,SSN,NAA,Outside,Yes,Integrated Biometric Technology,3930,httpattritionorgdataloss200710tsa01html,DL0800,,No,No,No,No
10162007,Administaff,US,Biz,,Stolen Laptop,SSN,NAA,Outside,No,,159000,httpattritionorgdataloss200710adminis01html,DL0801,,ASF,No,No,No
10172007,Home Depot,US,Biz,Retail,Stolen Laptop,SSN,NAA,Outside,No,,10000,httpattritionorgdataloss200710hdepot01html,DL0802,,HD,No,No,No
10172007,Louisiana Office of Student Financial Assistance,US,Edu,Uni,Lost Tape,SSN,FIN,Outside,Yes,Iron Mountain,,httpattritionorgdataloss200710losfa01html,DL0803,,No,No,No,No
10182007,University of Cincinnati,US,Edu,Uni,Stolen Media,SSN,,Outside,No,,7000,httpattritionorgdataloss200710uc01html,DL0804,,No,No,No,No
10232007,West Virginia Public Employees Insurance Agency,US,Gov,State,Lost Tape,SSN,NAA,Outside,Yes,,200000,httpattritionorgdataloss200710wvpeia01html,DL0805,,No,No,No,No
10232007,Blockbuster,US,Biz,Retail,Disposal  Documents,SSN,CCN,Outside,No,,400,httpattritionorgdataloss200710block01html,DL0806,,BBI,Partial,No,No
10232007,Dixie State College,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,11000,httpattritionorgdataloss200710dixie01html,DL0807,,No,No,No,No
10232007,Bates College,US,Edu,Uni,Web,SSN,NAA,Inside  Accidental,No,,500,httpattritionorgdataloss200710bates01html,DL0808,,No,No,No,No
10242007,Not Your Average Joes,US,Biz,Retail,Hack,CCN,NAA,Outside,No,,,httpattritionorgdataloss200710joes01html,DL0809,,No,No,No,No
10252007,University of Akron,US,Edu,Uni,Lost Media,SSN,NAA,Outside,No,,1200,httpattritionorgdataloss200710akron01html,DL0810,,No,No,No,No
10282007,Artcom,US,Biz,Retail,Hack,CCN,,Outside,No,,,httpattritionorgdataloss200710art01html,DL0811,,No,No,No,No
10292007,United States Postal Service,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,3000,httpattritionorgdataloss200710usps01html,DL0812,,No,No,No,No
10302007,University of Nevada Reno,US,Edu,Uni,Lost Drive,SSN,NAA,Outside,No,,16000,httpattritionorgdataloss200710unr01html,DL0813,,No,No,No,No
10302007,Hartford Financial Services Group,US,Biz,Fin,Lost Tapes,,,Inside  Accidental,No,,237000,httpattritionorgdataloss200710hartford01html,DL0814,,HIG,No,No,No
10302007,Pathology Group of the MidSouth,US,Med,Hos,Stolen Computers,SSN,NAA,Outside,No,,75000,httpattritionorgdataloss200710pgms01html,DL0829,,No,No,No,No
1112007,City University of New York,US,Edu,Uni,Stolen Laptop,SSN,,Outside,No,,20000,httpattritionorgdataloss200711cuny01html,DL0815,,No,No,No,No
1152007,HM Revenue and Customs,GB,Gov,Fed,Lost Media,SSN,NAA,Outside,Yes,,15000,httpattritionorgdataloss200711hmrc01html,DL0816,,No,No,No,No
1162007,Alabama Department of Public Health,US,Gov,State,Snail Mail,SSN,NAA,Outside,No,,1554,httpattritionorgdataloss200711adph01html,DL0817,,No,No,No,No
1162007,Montana State University,US,Edu,Uni,Stolen Media,SSN,NAA,Outside,No,,271,httpattritionorgdataloss200711msu01html,DL0818,,No,No,No,No
1162007,Butte Community Bank,US,Biz,Fin,Stolen Laptop,SSN,FIN,Outside,No,,,httpattritionorgdataloss200711bcb01html,DL0819,,No,No,No,No
1172007,Carolinas Medical Center  NorthEast,US,Med,Hos,Lost Laptop,SSN,NAA,Outside,No,,28000,httpattritionorgdataloss200711cmcne01html,DL0820,,No,No,No,No
11112007,State of Nevada,US,Gov,State,Lost Media,SSN,,Outside,Yes,,,httpattritionorgdataloss200711nevada01html,DL0850,,No,No,No,No
11132007,The Foreign and Commonwealth Office,GB,Gov,Fed,Web,,,Outside,No,,50000,httpattritionorgdataloss200711fco01html,DL0821,,No,No,No,No
11132007,Commerce Bancorp,US,Biz,Fin,,SSN,NAA,Inside,No,,,httpattritionorgdataloss200711commerce01html,DL0822,,CBH,No,No,No
11132007,Glenrose Rehabilitation Hospital,CA,Med,Hos,Stolen Media,MED,NAA,Outside,No,,270,httpattritionorgdataloss200711grh01html,DL0826,,No,No,No,No
11152007,Roudebush VA Medical Center,US,Med,Hos,Stolen Computers,SSN,NAA,Outside,No,,12000,httpattritionorgdataloss200711roudebush01html,DL0823,,No,No,No,Yes
11162007,AJ Falciani Realty Company,US,Biz,Fin,Stolen Computers,SSN,NAA,Outside,No,,500,httpattritionorgdataloss200711falciani01html,DL0824,,No,No,No,No
11162007,Kansas State University,US,Edu,Uni,Web,SSN,,Outside,No,,128,httpattritionorgdataloss200711ksu01html,DL0825,,No,No,No,No
11162007,Service Canada,CA,Gov,Fed,Stolen Laptop,SSN,FIN,Outside,No,,1600,httpattritionorgdataloss200711service01html,DL0827,,No,No,No,No
11162007,US Department of Veterans Affairs,US,Gov,Fed,Fraud  SE,SSN,,Inside  Malicious,No,,1800000,httpattritionorgdataloss200711usdva01html,DL0830,,No,Yes,No,Yes
11172007,Ohio Masonic Home  Community Blood Bank,US,Biz,NFP,Stolen Laptop,FIN,,Outside,Yes,Battelle  Battelle LLC,1200,httpattritionorgdataloss200711omh01html,DL0828,,No,No,No,No
11202007,HM Revenue and Customs,GB,Gov,Fed,Lost Media,SSN,NAA,Outside,Yes,TNT,25000000,httpattritionorgdataloss200711hmrc02html,DL0831,,No,No,No,No
11212007,University of Florida,US,Edu,Uni,Web,SSN,NAA,Outside,No,,415,httpattritionorgdataloss200711uf01html,DL0832,,No,No,No,No
11232007,Allied Irish Bank,IE,Biz,Fin,Snail Mail,ACC,NAA,Outside,No,,15000,httpattritionorgdataloss200711aib01html,DL0833,,No,No,No,No
11262007,Provincial Public Health Laboratory,CA,Med,Gov,Hack,MED,NAA,Outside,No,,,httpattritionorgdataloss200711pphl01html,DL0834,,No,No,No,No
11272007,Telsell,NL,Biz,Tech,Hack,CCN,,Outside,No,,30000,httpattritionorgdataloss200711telsell01html,DL0845,,No,No,No,No
11302007,Prescription Advantage,US,Gov,State,Fraud  SE,,,,No,,150000,httpattritionorgdataloss200711scrip01html,DL0835,,No,No,No,Yes
1242007,Passport Canada,CA,Gov,Fed,Web,NAA,DOB,Outside,No,,,httpattritionorgdataloss200712passport01html,DL0836,,No,No,No,No
1242007,Indianapolis Power and Light,US,Biz,Ind,Web,SSN,NAA,Outside,No,,3000,httpattritionorgdataloss200712ipl01html,DL0837,,No,No,No,No
1242007,Duke University,US,Edu,Uni,Hack,SSN,,Outside,No,,1400,httpattritionorgdataloss200712duke01html,DL0838,,No,No,No,No
1252007,Memorial Blood Centers,US,Med,NFP,Stolen Laptop,SSN,NAA,Outside,No,,268000,httpattritionorgdataloss200712mbc01html,DL0839,,No,No,No,No
1252007,Forrester Research,US,Biz,Tech,Stolen Laptop,SSN,NAA,Outside,No,,,httpattritionorgdataloss200712forrester01html,DL0840,,FORR,No,No,No
1262007,Oak Ridge National Laboratory,US,Gov,Fed,Hack,SSN,NAA,Outside,No,,12000,httpattritionorgdataloss200712ornl01html,DL0841,,No,No,No,No
1272007,Citizens Advice,IE,Biz,Fin,Stolen Laptop,FIN,NAA,Outside,No,,60000,httpattritionorgdataloss200712citizens01html,DL0842,,No,No,No,No
12102007,Tricare Europe,US,Gov,Fed,Web,SSN,NAA,Outside,No,,,httpattritionorgdataloss200712tricare01html,DL0843,,No,No,No,No
12102007,Sutter Lakeside Hospital,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,45000,httpattritionorgdataloss200712slh01html,DL0844,,No,No,No,No
12102007,Cameron County Texas,US,Gov,County,Email,SSN,NAA,Inside  Malicious,No,,,httpattritionorgdataloss200712cameron01html,DL0858,,No,No,No,Yes
12112007,Iowa Department of Natural Resources,US,Gov,State,Lost Drive,SSN,NAA,Outside,Yes,,7000,httpattritionorgdataloss200712iadnr01html,DL0846,,No,No,No,No
12142007,Deloitte  Touche,US,Biz,Tech,Stolen Laptop,SSN,NAA,Outside,Yes,IKON Office Solutions,,httpattritionorgdataloss200712deloitte01html,DL0847,,No,No,No,No
12172007,West Penn Allegheny Health System,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,42000,httpattritionorgdataloss200712wpahs01html,DL0851,,No,No,No,No
12172007,Royal Bolton Hospital,GB,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,360,httpattritionorgdataloss200712rbh01html,DL0852,,No,No,No,No
12182007,HM Revenue and Customs,GB,Gov,Fed,Lost Tape,SSN,NAA,Outside,Yes,,6500,httpattritionorgdataloss200712hmrc01html,DL0853,,No,No,No,No
12192007,Pennsylvania Department of Aging,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,No,,20632,httpattritionorgdataloss200712padoa01html,DL0854,,No,No,No,No
12202007,Dormitory Authority of the State of New York,US,Gov,State,Lost Tapes,SSN,NAA,Outside,Yes,UPS,900,httpattritionorgdataloss200712dasny01html,DL0855,,No,Yes,No,No
12202007,Greenville County School District,US,Gov,County,Hack,SSN,NAA,Outside,No,,500,httpattritionorgdataloss200712gcsd01html,DL0857,,No,No,No,No
12212007,Skipton Financial Services,GB,Biz,Fin,Stolen Laptop,SSN,FIN,Outside,Yes,Moore Stephens Consulting Ltd,14000,httpattritionorgdataloss200712skipton01html,DL0856,,No,No,No,No
12212007,Franklin County Ohio Municipal Court,US,Gov,County,Web,SSN,NAA,Outside,No,,270,httpattritionorgdataloss200712franklin02html,DL0859,,No,No,No,No
12282007,Minnesota Department of Commerce,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,Yes,Promissor Corporation,219,httpattritionorgdataloss200712mdoc01html,DL0860,,No,No,No,No
12282007,Davidson County Election Commission,US,Gov,County,Stolen Laptops,SSN,NAA,Outside,No,,337000,httpattritionorgdataloss200712dcec01html,DL0861,,No,Yes,Yes,Yes
12282007,United States Air Force,US,Gov,Fed,Lost Laptop,SSN,NAA,Outside,No,,10501,httpattritionorgdataloss200712usaf01html,DL0862,,No,No,No,No
12292007,Administrative Systems,US,Biz,Ins,Stolen Computer,SSN,NAA,Outside,No,,,httpattritionorgdataloss200712asi01html,DL0941,,No,No,No,No
122008,Workers Compensation Fund,US,Biz,Fin,Stolen Laptop,SSN,,Outside,No,,2800,httpattritionorgdataloss200801wcf01html,DL0863,,No,No,No,No
132008,Dorothy Hains Elementary School,US,Edu,City,Stolen Computer,SSN,,Outside,No,,,httpattritionorgdataloss200801dhes01html,DL0864,,No,No,No,No
142008,Health Net,US,Med,Ins,Stolen Laptop,SSN,NAA,Outside,Yes,,5000,httpattritionorgdataloss200801healthnet01html,DL0865,,No,No,No,No
142008,Florida Department of Children and Families,US,Gov,State,Stolen Laptops,SSN,NAA,Outside,No,,,httpattritionorgdataloss200801fdcf01html,DL0866,,No,No,No,No
142008,Maryland Department of Assessments and Taxation,US,Gov,State,Web,SSN,,Outside,No,,900,httpattritionorgdataloss200801mdat01html,DL0867,,No,No,No,No
152008,New Mexico State University,US,Edu,Uni,Lost Disk Drive,SSN,NAA,Outside,No,,,httpattritionorgdataloss200801nmsu01html,DL0868,,No,No,No,No
172008,Geekscom,US,Biz,Tech,Hack,CCN,NAA,Outside,No,,,httpattritionorgdataloss200801geeks01html,DL0869,,No,No,No,No
182008,Wisconsin Department of Health and Family Services,US,Gov,State,Snail Mail,SSN,NAA,Outside,Yes,Electronic Data Systems Corp,260000,httpattritionorgdataloss200801wdhfs01html,DL0870,,No,No,No,No
192008,University of Georgia,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,4250,httpattritionorgdataloss200801uga01html,DL0871,,No,No,No,No
1102008,Select Physical Therapy,US,Med,Pro,Disposal  Documents,SSN,NAA,Outside,No,,4000,httpattritionorgdataloss200801spt01html,DL0875,,No,No,Yes,No
1112008,University of Akron,US,Edu,Uni,Lost Disk Drive,SSN,NAA,Outside,No,,800,httpattritionorgdataloss200801akron01html,DL0873,,No,No,No,No
1112008,University of Iowa,US,Edu,Uni,Web,SSN,,Outside,No,,216,httpattritionorgdataloss200801uiowa01html,DL0874,,No,No,No,No
1112008,Oldham NHS Primary Care Trust,GB,Med,Gov,Lost Drives,MED,NAA,Outside,No,,148,httpattritionorgdataloss200801oldham01html,DL0876,,No,No,No,No
1112008,Virginia Department of Social Services,US,Gov,State,Fraud  SE,SSN,NAA,Inside  Malicious,No,,1500,httpattritionorgdataloss200801vdss01html,DL0878,,No,No,No,No
1122008,California State University Stanislaus,US,Edu,Uni,Web,CCN,NAA,Outside,Yes,Sodexho,,httpattritionorgdataloss200801csus01html,DL0877,,No,No,No,No
1142008,Tennessee Tech University,US,Edu,Uni,Lost Drive,SSN,NAA,Outside,No,,990,httpattritionorgdataloss200801ttu01html,DL0879,,No,No,No,No
1152008,Naval Surface Warfare Center Dahlgren Division,US,Gov,Fed,Lost Document,SSN,NAA,Outside,No,,100,httpattritionorgdataloss200801dahlgren01html,DL0880,,No,Yes,No,Yes
1152008,Wisconsin Department of Revenue,US,Gov,State,Snail Mail,SSN,NAA,Outside,No,,5000,httpattritionorgdataloss200801wdr01html,DL0881,,No,No,No,No
1162008,University of WisconsinMadison,US,Edu,Uni,Web,SSN,NAA,Outside,No,,529,httpattritionorgdataloss200801uwismad01html,DL0882,,No,No,No,No
1172008,GE Money,US,Biz,Fin,Lost Tape,CCN,SSN,Outside,Yes,Iron Mountain,650000,httpattritionorgdataloss200801gemoney01html,DL0883,,GE,No,No,No
1182008,United Kingdom Ministry of Defence,GB,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,605767,httpattritionorgdataloss200801ukmod01html,DL0884,,No,No,No,No
1242008,Fallon Community Health Plan,US,Med,Pro,Stolen Laptop,MED,NAA,Outside,Yes,,29800,httpattritionorgdataloss200801fallon01html,DL0885,,No,No,No,No
1252008,Penn State University,US,Edu,Uni,Stolen Laptop,SSN,,Outside,No,,677,httpattritionorgdataloss200801psu01html,DL0886,,No,No,No,No
1252008,OmniAmerican Bank,US,Biz,Fin,Hack,CCN,,Outside,No,,100,httpattritionorgdataloss200801omniam01html,DL0940,,No,No,No,No
1282008,T Rowe Price Retirement Plan Services,US,Biz,Fin,Stolen Computers,SSN,NAA,Outside,Yes,CBIZ Benefits and Insurance Services Inc,35000,httpattritionorgdataloss200801trowe01html,DL0887,,No,No,No,No
1292008,Georgetown University,US,Edu,Uni,Stolen Disk Drive,SSN,NAA,Outside,No,,38000,httpattritionorgdataloss200801gtown01html,DL0888,,No,No,No,No
1292008,Wake County North Carolina Emergency Medical Services,US,Med,County,Missing Laptop,SSN,NAA,Outside,No,,4642,httpattritionorgdataloss200801wakeems01html,DL0889,,No,No,No,No
1292008,Horizon Blue Cross Blue Shield of New Jersey,US,Med,Ins,Stolen Laptop,SSN,NAA,Outside,No,,300000,httpattritionorgdataloss200801horizon01html,DL0890,,No,No,No,No
1302008,Davidson Companies,US,Biz,Fin,Hack,SSN,NAA,Outside,No,,226000,httpattritionorgdataloss200801davidson01html,DL0891,,No,No,Yes,No
1312008,South Carolina Department of Health and Environmental Control,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,No,,400,httpattritionorgdataloss200801scdhec01html,DL0892,,No,No,No,No
1312008,University of Minnesota Reproductive Medicine Center,US,Med,Pro,Lost Drive,MED,NAA,Outside,No,,3100,httpattritionorgdataloss200801umrmc01html,DL0893,,No,No,No,No
212008,Marine Corps Bases Japan,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,4000,httpattritionorgdataloss200802mcbj01html,DL0894,,No,No,No,No
222008,Diocese of Providence,US,Biz,NFP,Stolen Computers,SSN,NAA,Outside,No,,5000,httpattritionorgdataloss200802dop01html,DL0895,,No,No,No,No
272008,Memorial Hospital,US,Med,Hos,Missing Laptop,SSN,NAA,Outside,No,,4300,httpattritionorgdataloss200802memorial01html,DL0896,,No,No,No,No
282008,MLSGearcom,US,Biz,Retail,Hack,CCN,NAA,Outside,Yes,,,httpattritionorgdataloss200802mlsgear01html,DL0897,,No,No,No,No
2112008,Jefferson County Colorado Public Schools,US,Edu,County,Stolen Computer,NAA,DOB,Outside,No,,2900,httpattritionorgdataloss200802jeffco01html,DL0898,,No,No,No,No
2122008,Modesto California City Schools  Clovis Unified  Los Angeles Department of Water and Power  Torrance Unified School District  Nestle Waters North America,US,Edu,City,Stolen Drive,SSN,NAA,Outside,Yes,Systematic Automation Inc,40000,httpattritionorgdataloss200802modesto01html,DL0899,,No,Yes,No,Yes
2122008,Long Island University,US,Edu,Uni,Snail Mail,SSN,NAA,Outside,No,,30000,httpattritionorgdataloss200802liu01html,DL0900,,No,No,No,No
2132008,Lifeblood,US,Med,Pro,Missing Laptops,SSN,NAA,Outside,No,,321000,httpattritionorgdataloss200802lifeblood01html,DL0901,,No,No,No,No
2132008,Middle Tennessee State University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,1500,httpattritionorgdataloss200802mtsu01html,DL0902,,No,No,No,No
2142008,Tenet Healthcare Corporation,US,Med,Pro,Fraud  SE,SSN,NAA,Inside  Malicious,No,,37000,httpattritionorgdataloss200802tenet01html,DL0903,,No,No,No,Yes
2142008,Russells Hall Hospital,GB,Med,Hos,Stolen Laptop,MED,,Outside,No,,5123,httpattritionorgdataloss200802russells01html,DL0904,,No,No,No,No
2152008,Lexmark International,US,Biz,Tech,Web,SSN,NAA,Outside,No,,,httpattritionorgdataloss200802lexmark01html,DL0905,,No,No,No,No
2152008,Crosslines Ministries of Carthage,US,Biz,NFP,Stolen Documents,SSN,NAA,Outside,No,,2000,httpattritionorgdataloss200802carthage01html,DL0906,,No,No,No,No
2152008,First Magnus Financial,US,Biz,Fin,Disposal  Documents,SSN,NAA,Outside,No,,,httpattritionorgdataloss200802magnus01html,DL0909,,No,No,No,No
2162008,Texas AM University,US,Edu,Uni,Web,SSN,NAA,Outside,No,,3000,httpattritionorgdataloss200802texasam01html,DL0907,,No,No,No,No
2212008,Newfoundland Eastern School District,CA,Edu,HS,Stolen Laptop,MED,NAA,Outside,No,,28000,httpattritionorgdataloss200802nesd01html,DL0908,,No,No,No,No
2252008,Mecklenburg County North Carolina,US,Gov,County,Stolen Documents,ACC,,Outside,No,,400,httpattritionorgdataloss200802mecklen01html,DL0910,,No,No,No,Yes
2252008,LGT Bank,LI,Biz,Fin,Stolen Documents,ACC,FIN,Outside,No,,1400,httpattritionorgdataloss200802lgr01html,DL0929,,No,No,No,No
2272008,Health Net Federal Services,US,Gov,Pro,Web,SSN,,Outside,No,,103000,httpattritionorgdataloss200802hnfs01html,DL0911,,No,No,No,No
2292008,Wellesley Health Department,US,Gov,Pro,Snail Mail,SSN,NAA,Outside,No,,480,httpattritionorgdataloss200802whd01html,DL0912,,No,No,No,No
332008,Kraft Foods,US,Biz,Ind,Missing Laptop,SSN,NAA,Outside,No,,20000,httpattritionorgdataloss200803kraft01html,DL0913,,KFT,No,No,No
352008,Madeley Health Center,GB,Med,Pro,Stolen Drive,NAA,MED,Outside,No,,238,httpattritionorgdataloss200803madeley01html,DL0914,,No,No,No,No
352008,Nevada Department of Public Safety,US,Gov,State,Lost Drive,SSN,NAA,Outside,Yes,Crown Stanley and Silverman,109,httpattritionorgdataloss200803ndps01html,DL0915,,No,No,No,No
362008,Cascade Healthcare Community,US,Med,Pro,Hack,CCN,NAA,Outside,No,,11500,httpattritionorgdataloss200803cascade01html,DL0916,,No,No,No,No
382008,MTV Networks,US,Biz,Ind,Hack,SSN,NAA,Outside,No,,5000,httpattritionorgdataloss200803mtv01html,DL0917,,No,No,No,No
3102008,Blue Cross Blue Shield of Western New York,US,Med,Pro,Missing Laptop,SSN,NAA,Outside,No,,40000,httpattritionorgdataloss200803bcbswny01html,DL0918,,No,No,No,No
3122008,Harvard University,US,Edu,Uni,Hack,SSN,,Outside,No,,10000,httpattritionorgdataloss200803harvard01html,DL0919,,No,No,No,No
3132008,University Health Care,US,Med,Pro,Stolen Laptop,SSN,NAA,Outside,No,,4800,httpattritionorgdataloss200803uhc01html,DL0920,,No,No,No,No
3152008,Utah Division of Finance,US,Gov,State,Hack,,,Outside,No,,500,httpattritionorgdataloss200803udof01html,DL0922,,No,No,No,No
3152008,Broward County School District,US,Edu,HS,Hack,SSN,NAA,Outside,No,,38000,httpattritionorgdataloss200803broward02html,DL0937,,No,No,No,No
3172008,Hannaford,US,Biz,Retail,Hack,CCN,,Outside,No,,4200000,httpattritionorgdataloss200803hannaford01html,DL0921,,No,No,Yes,No
3172008,Binghamton University,US,Edu,Uni,Email,SSN,NAA,Inside  Accidental,No,,300,httpattritionorgdataloss200803bu01html,DL0923,,No,No,No,No
3192008,Affordable Realty,US,Biz,Fin,Disposal  Documents,SSN,FIN,Outside,No,,,httpattritionorgdataloss200803ar01html,DL0924,,No,Yes,No,No
3202008,Lasell College,US,Edu,Uni,Hack,SSN,NAA,Inside  Malicious,No,,20000,httpattritionorgdataloss200803lasell01html,DL0925,,No,No,No,No
3212008,Rhode Island Department of Administration,US,Gov,State,Lost Media,SSN,,Outside,No,,1400,httpattritionorgdataloss200803ridoa01html,DL0927,,No,No,No,No
3212008,Compass Bank,US,Biz,Fin,Stolen Drive,ACC,NAA,Inside  Malicious,No,,1000000,httpattritionorgdataloss200803compass02html,DL0933,,No,Yes,No,Yes
3222008,Agilent Technologies,US,Biz,Tech,Stolen Laptop,SSN,NAA,Outside,Yes,Stock  Option Solutions,51000,httpattritionorgdataloss200803agilent01html,DL0926,,A,No,No,No
3232008,Western Carolina University,US,Edu,Uni,Hack,SSN,,Outside,No,,555,httpattritionorgdataloss200803wcu01html,DL0928,,No,No,No,No
3242008,National Institutes of Health,US,Gov,Fed,Stolen Laptop,MED,SSN,Outside,No,,2500,httpattritionorgdataloss200803nih01html,DL0930,,No,No,No,No
3242008,Super 8 Motel,US,Biz,Hotel,Disposal  Documents,SSN,NAA,Inside  Accidental,No,,,httpattritionorgdataloss200803super801html,DL0942,,No,No,No,No
3262008,The Dental Network,US,Med,Pro,Web,SSN,NAA,Outside,No,,75000,httpattritionorgdataloss200803dental01html,DL0931,,No,No,No,No
3262008,BNY Mellon Shareowner Services,US,Biz,Fin,Lost Tapes,SSN,NAA,Outside,No,,3500,httpattritionorgdataloss200803bnym01html,DL0932,,No,No,No,No
3282008,Antioch University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,70000,httpattritionorgdataloss200803antioch01html,DL0934,,No,No,No,No
3282008,Leicester NHS Trust,GB,Biz,Fin,Disposal  Documents,SSN,NAA,Outside,No,,180,httpattritionorgdataloss200803nhs01html,DL0935,,No,No,No,No
3282008,Museum of Science Boston,US,Biz,NFP,Web,CCN,NAA,Outside,No,,140,httpattritionorgdataloss200803bmos01html,DL0936,,No,No,No,No
3312008,Advance Auto Parts,US,Biz,Retail,Hack,FIN,,Outside,No,,56000,httpattritionorgdataloss200803aap01html,DL0938,,No,No,No,No
412008,Okemo Mountain Resort,US,Biz,Retail,Hack,CCN,NAA,Outside,No,,,httpattritionorgdataloss200804okemo01html,DL0939,,No,No,No,No
442008,University of California Irvine,US,Edu,Uni,Hack,SSN,NAA,Inside  Malicious,Yes,UnitedHealthcare,1132,httpattritionorgdataloss200804uci01html,DL0943,,No,No,No,Yes
472008,Pfizer,US,Biz,Med,Stolen Laptop,CCN,NAA,Outside,No,,800,httpattritionorgdataloss200804pfizer05html,DL0944,,PFE,No,No,No
482008,Wellpoint,US,Med,Ins,Web,SSN,MED,Outside,Yes,,128000,httpattritionorgdataloss200804wellpoint01html,DL0945,,WLP,No,No,No
482008,WellCare,US,Med,Ins,Web,SSN,MED,Outside,No,,71000,httpattritionorgdataloss200804wellcare01html,DL0946,,WCG,No,No,No
4102008,Joliet West High School,US,Edu,HS,Hack,SSN,NAA,Inside  Malicious,No,,,httpattritionorgdataloss200804jwhs01html,DL0947,,No,No,No,Yes
4112008,New YorkPresbyterian HospitalWeill Cornell Medical Center,US,Med,Pro,Fraud  SE,SSN,NAA,Inside  Malicious,No,,49841,httpattritionorgdataloss200804hospital01html,DL0948,,No,No,No,Yes
4112008,Bowdoin College,US,Edu,Uni,Web,SSN,NAA,Inside  Accidental,No,,,httpattritionorgdataloss200804bowdoin01html,DL0974,,No,No,No,No
4122008,West Seneca School District,US,Edu,HS,Hack,SSN,NAA,Inside  Malicious,No,,1800,httpattritionorgdataloss200804senecasd01html,DL0950,,No,No,No,No
4132008,University of Toledo,US,Edu,Uni,,SSN,NAA,Inside  Accidental,No,,6488,httpattritionorgdataloss200804toledo01html,DL0949,,No,No,No,No
4142008,Stokes County Schools,US,Edu,HS,Stolen Computer,SSN,NAA,Outside,No,,800,httpattritionorgdataloss200804stokes01html,DL0952,,No,No,No,No
4162008,University of Virginia,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,7000,httpattritionorgdataloss200804uva01html,DL0951,,No,No,No,No
4172008,Connecticut State University System  Buffalo State  Northwest Missouri State University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,Yes,Sungard,28879,httpattritionorgdataloss200804csus01html,DL0953,,No,No,No,No
4172008,University of Miami,US,Edu,Uni,Stolen Tapes,SSN,CCN,Outside,No,,2100000,httpattritionorgdataloss200804umiami03html,DL0954,,No,No,No,No
4192008,Central Collection Bureau,US,Biz,Fin,Stolen Computers,SSN,NAA,Outside,No,,700000,httpattritionorgdataloss200804ccb01html,DL0955,,No,No,No,No
4222008,Bank of Ireland,IE,Biz,Fin,Stolen Laptops,ACC,NAA,Outside,No,,31500,httpattritionorgdataloss200804boe01html,DL0956,,No,No,No,No
4222008,LendingTree,US,Biz,Fin,Fraud  SE,SSN,NAA,Inside  Malicious,No,,,httpattritionorgdataloss200804ltree01html,DL0957,,No,No,Yes,No
4222008,Boots Dental Plan,GB,Med,Ins,Stolen Tapes,ACC,,Outside,Yes,,34000,httpattritionorgdataloss200804boots01html,DL0958,,No,No,No,No
4222008,University of Massachusetts,US,Edu,Uni,Hack,MED,NAA,Outside,No,,,httpattritionorgdataloss200804umass01html,DL0962,,No,No,No,No
4222008,CollegeInvest,US,Biz,Fin,Lost Drive,NAA,,Inside  Accidental,No,,200000,httpattritionorgdataloss200804collinv01html,DL0963,,No,No,No,No
4232008,University of Texas Health Science Center,US,Med,Pro,Snail Mail,SSN,NAA,Outside,Yes,CBE Group Inc,2000,httpattritionorgdataloss200804uthsc01html,DL0959,,No,No,No,No
4232008,Southern Connecticut State University,US,Edu,Uni,Hack,SSN,,Outside,No,,11000,httpattritionorgdataloss200804scsu01html,DL0960,,No,No,No,No
4232008,Chrysler Financial,CA,Biz,Fin,Lost Tape,FIN,,Outside,Yes,UPS,,httpattritionorgdataloss200804chrysler01html,DL0961,,No,No,No,No
4252008,University of Colorado ,US,Edu,Uni,Hack DISPUTED,SSN,NAA,Outside,No,,9500,httpattritionorgdataloss200804cub02html,DL0964,,No,No,No,No
4252008,Baltimore State Highway Department,US,Gov,State,,SSN,NAA,Inside  Accidental,No,,,httpattritionorgdataloss200804bshd01html,DL0966,,No,No,No,No
4252008,Child Assessment Service Tuen Mun Centre,HK,Gov,HK,Stolen Drive,MED,NAA,Outside,No,,700,httpattritionorgdataloss200804hkhgtam01html,DL0965,,No,No,No,No
4252008,Baltimore Highway Administration,US,Gov,City,,SSN,NAA,Inside  Accidental,No,,1800,httpattritionorgdataloss200804bshd01html,DL0967,,No,No,No,No
4282008,Coos County Oregon,US,Gov,County,Stolen Laptop,SSN,NAA,Outside,Yes,Hough MacAdam  Wartnik LLC,500,httpattritionorgdataloss200804coosc01html,DL0968,,No,No,No,No
